Polarization of Light 'Brewsters' Data File Thu, Oct 25, 2018 10:15 AM
Sensor Position (Degrees)	Light Intensity (Volts)
270.06667	-0.00005
270.06667	-0.00086
270.06667	-0.00037
270.06667	-0.00086
270.06667	-0.00295
270.06667	-0.00134
270.06667	-0.00021
270.06667	-0.00198
270.06667	-0.00279
270.06667	-0.00086
270.06667	-0.00005
270.06667	-0.00118
270.06667	-0.00231
270.06667	-0.00102
270.06667	-0.00198
270.06667	-0.00215
270.06667	-0.00070
270.06667	0.00011
270.06667	-0.00231
270.06667	-0.00247
270.06667	-0.00086
270.06667	0.00124
270.06667	-0.00005
270.06667	-0.00360
270.06667	-0.00166
270.06667	-0.00166
270.06667	-0.00166
270.06667	-0.00343
270.06667	-0.00198
270.06667	-0.00134
270.06667	-0.00424
270.06667	-0.00215
270.06667	-0.00102
270.06667	-0.00134
270.06667	0.00108
270.06667	-0.00231
270.06667	0.00027
270.06667	-0.00150
270.06667	-0.00295
270.06667	-0.00086
270.06667	-0.00102
270.06667	-0.00102
270.06667	-0.00215
270.06667	-0.00134
270.06667	-0.00150
270.06667	-0.00166
270.06667	-0.00037
270.06667	-0.00086
270.06667	-0.00086
270.06667	-0.00327
270.06667	-0.00102
270.06667	-0.00150
270.06667	-0.00166
270.06667	-0.00150
270.06667	-0.00086
270.06667	-0.00037
270.06667	-0.00247
270.06667	0.00011
270.06667	-0.00295
270.06667	-0.00215
270.06667	-0.00086
270.06667	-0.00150
270.06667	-0.00150
270.06667	-0.00021
270.06667	0.00075
270.06667	-0.00134
270.06667	-0.00166
270.06667	-0.00118
270.06667	-0.00005
270.06667	-0.00118
270.06667	-0.00134
270.06667	-0.00231
270.06667	-0.00150
270.06667	0.00027
270.06667	-0.00166
270.06667	-0.00070
270.06667	-0.00134
270.06667	-0.00150
270.06667	-0.00053
270.06667	-0.00150
270.06667	-0.00231
270.06667	-0.00327
270.06667	0.00027
270.06667	0.00027
270.06667	-0.00134
270.06667	-0.00086
270.06667	0.00011
270.06667	-0.00118
270.06667	-0.00198
270.06667	-0.00198
270.06667	-0.00247
270.06667	-0.00182
270.06667	-0.00005
270.06667	-0.00118
270.06667	-0.00070
270.06667	-0.00005
270.06667	-0.00150
270.06667	-0.00215
270.06667	-0.00150
270.06667	-0.00102
270.06667	0.00043
270.06667	-0.00037
270.06667	-0.00021
270.06667	-0.00215
270.06667	-0.00198
270.06667	0.00011
270.06667	-0.00231
270.06667	-0.00134
270.06667	-0.00231
270.06667	-0.00198
270.06667	-0.00198
270.06667	-0.00376
270.06667	-0.00086
270.06667	-0.00231
270.06667	-0.00198
270.06667	-0.00053
270.06667	-0.00086
270.06667	-0.00053
270.06667	-0.00086
270.06667	0.00011
270.06667	-0.00070
270.06667	-0.00070
270.06667	-0.00021
270.06667	-0.00102
270.06667	-0.00005
270.06667	-0.00182
270.06667	-0.00102
270.06667	-0.00327
270.06667	-0.00086
270.06667	0.00043
270.06667	-0.00182
270.06667	-0.00005
270.06667	0.00011
270.06667	-0.00053
270.06667	-0.00102
270.06667	0.00075
270.06667	0.00011
270.06667	-0.00102
270.06667	-0.00086
270.06667	0.00075
270.06667	-0.00102
270.06667	0.00108
270.06667	-0.00053
270.06667	-0.00053
270.06667	-0.00166
270.06667	-0.00198
270.06667	-0.00118
270.06667	-0.00086
270.06667	-0.00053
270.06667	-0.00198
270.06667	-0.00021
270.06667	-0.00182
270.06667	-0.00134
270.06667	-0.00166
270.06667	-0.00118
270.06667	-0.00150
270.06667	-0.00021
270.06667	-0.00118
270.06667	-0.00118
270.06667	-0.00053
270.06667	-0.00215
270.06667	-0.00070
270.06667	-0.00247
270.06667	0.00043
270.06667	-0.00037
270.06667	-0.00021
270.08333	-0.00086
270.08333	-0.00021
270.08333	-0.00086
270.08333	-0.00134
270.08333	-0.00005
270.08333	-0.00086
270.10000	-0.00037
270.16667	-0.00102
270.83333	0.00059
271.75000	0.00027
272.40000	-0.00118
272.85000	-0.00053
273.23333	0.00059
273.66667	-0.00053
274.03333	0.00027
274.53333	0.00092
274.98333	0.00075
275.55000	0.00011
276.15000	-0.00037
276.86667	-0.00215
277.33333	-0.00263
277.50000	-0.00134
277.76667	-0.00070
278.20000	-0.00118
278.66667	-0.00295
278.93333	-0.00102
278.95000	-0.00150
279.00000	-0.00118
279.18333	-0.00166
279.43333	-0.00360
279.68333	-0.00086
279.80000	-0.00118
279.81667	0.00075
279.81667	-0.00134
279.80000	-0.00279
279.80000	-0.00053
279.80000	-0.00182
279.80000	-0.00021
279.80000	-0.00118
279.80000	-0.00166
279.78333	-0.00215
279.78333	-0.00005
279.78333	-0.00279
279.78333	-0.00134
279.78333	-0.00134
279.78333	-0.00279
279.78333	-0.00102
279.78333	-0.00070
279.78333	-0.00327
279.78333	-0.00215
279.78333	-0.00070
279.78333	-0.00182
279.78333	-0.00247
279.78333	-0.00231
279.78333	-0.00037
279.78333	-0.00231
279.78333	-0.00215
279.78333	-0.00231
279.78333	-0.00102
279.78333	-0.00070
279.78333	-0.00295
279.78333	0.00011
279.78333	0.00188
279.78333	0.00124
279.78333	0.00349
279.78333	0.00140
279.78333	0.00236
279.78333	-0.00198
279.78333	-0.00118
279.78333	-0.00150
279.78333	-0.00166
279.78333	-0.00086
279.78333	-0.00086
279.78333	-0.00118
279.78333	0.00188
279.78333	0.00220
279.78333	0.00285
279.78333	0.00188
279.78333	-0.00037
279.78333	0.00204
279.78333	-0.00005
279.78333	-0.00005
279.78333	-0.00086
279.78333	-0.00150
279.78333	0.00011
279.78333	-0.00134
279.78333	-0.00118
279.78333	-0.00327
279.78333	-0.00102
279.78333	-0.00166
279.78333	0.00043
279.78333	-0.00182
279.78333	-0.00134
279.78333	-0.00053
279.78333	-0.00021
279.78333	0.00059
279.78333	0.00108
279.78333	0.00172
279.78333	0.00333
279.78333	-0.00231
279.78333	-0.00215
279.78333	-0.00037
279.78333	-0.00166
279.78333	-0.00150
279.78333	-0.00279
279.78333	-0.00005
279.78333	-0.00343
279.78333	0.00285
279.78333	0.00108
279.78333	0.00124
279.78333	0.00011
279.78333	0.00398
279.78333	0.00172
279.78333	0.00092
279.78333	0.00092
279.78333	-0.00182
279.78333	-0.00166
279.78333	0.00011
279.78333	-0.00070
279.78333	-0.00198
279.78333	-0.00279
279.78333	-0.00215
279.78333	-0.00134
279.78333	-0.00231
279.78333	-0.00037
279.78333	-0.00215
279.78333	-0.00118
279.78333	-0.00102
279.78333	-0.00037
279.78333	-0.00198
279.78333	-0.00231
279.78333	0.00043
279.78333	-0.00086
279.78333	0.00027
279.78333	0.00124
279.78333	0.00236
279.78333	-0.00037
279.78333	0.00269
279.78333	0.00220
279.78333	0.00204
279.78333	0.00253
279.78333	0.00204
279.78333	-0.00086
279.78333	-0.00021
279.78333	-0.00182
279.78333	-0.00215
279.78333	-0.00021
279.78333	-0.00166
279.78333	-0.00263
279.78333	0.00011
279.78333	0.00253
279.78333	-0.00134
279.78333	-0.00086
279.78333	-0.00182
279.78333	-0.00086
279.78333	-0.00182
279.78333	-0.00215
279.78333	-0.00295
279.78333	-0.00215
279.78333	-0.00134
279.78333	-0.00198
279.78333	-0.00134
279.78333	-0.00182
279.78333	-0.00279
279.78333	-0.00263
279.78333	-0.00150
279.78333	-0.00053
279.78333	0.00108
279.78333	0.00075
279.78333	0.00301
279.78333	0.00236
279.78333	0.00285
279.78333	-0.00053
279.78333	0.00027
279.78333	-0.00182
279.78333	0.00043
279.78333	-0.00070
279.78333	-0.00037
279.78333	-0.00295
279.78333	-0.00150
279.78333	-0.00102
279.78333	0.00204
279.78333	0.00124
279.78333	0.00301
279.78333	0.00188
279.78333	0.00172
279.78333	0.00285
279.78333	0.00108
279.78333	-0.00134
279.78333	-0.00182
279.78333	-0.00070
279.78333	-0.00150
279.78333	-0.00263
279.78333	-0.00118
279.78333	-0.00102
279.78333	-0.00134
279.78333	-0.00215
279.78333	-0.00247
279.78333	0.00011
279.78333	-0.00102
279.78333	-0.00053
279.78333	-0.00021
279.78333	-0.00198
279.78333	-0.00118
279.78333	-0.00118
279.78333	-0.00198
279.78333	-0.00118
279.78333	0.00043
279.78333	-0.00118
279.78333	-0.00118
279.78333	-0.00198
279.78333	-0.00263
279.78333	-0.00182
279.78333	-0.00134
279.78333	0.00043
279.78333	-0.00021
279.78333	-0.00231
279.78333	-0.00150
279.78333	-0.00247
279.78333	-0.00198
279.78333	-0.00086
279.78333	-0.00005
279.78333	-0.00150
279.78333	-0.00295
279.80000	-0.00279
279.83333	0.00011
279.91667	-0.00102
280.73333	-0.00166
281.70000	-0.00231
282.36667	-0.00279
282.88333	-0.00118
283.46667	-0.00086
284.20000	-0.00037
284.93333	-0.00037
285.56667	-0.00231
286.13333	-0.00360
286.66667	-0.00231
287.16667	-0.00247
287.66667	-0.00086
288.13333	-0.00182
288.48333	-0.00118
288.71667	-0.00021
288.85000	-0.00102
289.00000	-0.00311
289.08333	-0.00118
289.10000	-0.00263
289.11667	-0.00182
289.11667	-0.00053
289.11667	-0.00134
289.13333	-0.00295
289.13333	-0.00166
289.16667	-0.00166
289.31667	-0.00102
289.36667	-0.00021
289.36667	-0.00198
289.38333	-0.00005
289.76667	-0.00247
290.25000	-0.00150
290.41667	-0.00037
290.40000	-0.00086
290.40000	-0.00247
290.40000	-0.00215
290.38333	-0.00102
290.38333	-0.00182
290.38333	-0.00021
290.35000	-0.00166
290.35000	-0.00247
290.35000	-0.00263
290.35000	0.00027
290.35000	-0.00118
290.33333	-0.00134
290.35000	-0.00215
290.35000	-0.00215
290.33333	-0.00279
290.33333	-0.00005
290.33333	-0.00118
290.35000	-0.00215
290.33333	-0.00247
290.31667	-0.00086
290.30000	-0.00086
290.26667	-0.00182
290.20000	-0.00118
290.06667	-0.00311
289.95000	-0.00037
289.95000	-0.00134
289.95000	-0.00182
289.95000	-0.00198
289.95000	-0.00070
289.96667	-0.00086
289.96667	-0.00118
289.96667	-0.00086
289.96667	0.00011
289.96667	-0.00295
289.96667	-0.00134
289.96667	-0.00263
289.96667	-0.00150
289.96667	-0.00263
289.96667	-0.00118
289.96667	-0.00037
289.96667	-0.00102
289.96667	-0.00182
289.96667	-0.00134
289.96667	-0.00311
289.96667	-0.00134
289.96667	-0.00021
289.96667	-0.00102
289.96667	0.00059
289.96667	-0.00134
289.96667	-0.00086
289.96667	0.02749
289.96667	0.02669
289.96667	0.01960
289.96667	0.04006
289.96667	0.04296
289.96667	0.05230
289.96667	0.04940
289.96667	0.04827
289.96667	0.03925
289.96667	0.04811
289.96667	0.04972
289.96667	0.02975
289.96667	0.04344
289.96667	0.04408
289.96667	0.03120
289.96667	0.00591
289.96667	-0.00263
289.96667	-0.00134
289.96667	-0.00070
289.96667	-0.00070
289.96667	-0.00102
289.96667	-0.00118
289.96667	-0.00070
289.96667	-0.00295
289.96667	-0.00295
289.96667	-0.00118
289.96667	-0.00086
289.96667	0.03378
289.96667	0.04376
289.96667	0.04135
289.96667	0.04747
289.96667	0.04763
289.96667	0.04135
289.96667	0.05085
289.96667	0.05053
289.96667	0.04151
289.96667	0.03925
289.96667	0.02073
289.96667	-0.00053
289.96667	-0.00053
289.96667	-0.00166
289.96667	-0.00102
289.96667	-0.00053
289.96667	-0.00005
289.96667	-0.00005
289.96667	0.04296
289.96667	0.04908
289.96667	0.03184
289.96667	0.04425
289.96667	0.04698
289.96667	0.04666
289.96667	0.04586
289.96667	0.04698
289.96667	0.04570
289.96667	0.04344
289.96667	0.04264
289.96667	0.01654
289.96667	0.00075
289.96667	0.00027
289.96667	-0.00005
289.96667	-0.00231
289.96667	-0.00360
289.96667	-0.00182
289.96667	-0.00102
289.96667	-0.00070
289.96667	-0.00037
289.96667	-0.00150
289.96667	-0.00134
289.96667	-0.00070
289.96667	0.00043
289.96667	0.01042
289.96667	0.03780
289.96667	0.04441
289.96667	0.04892
289.96667	0.04972
289.96667	0.05198
289.96667	0.05391
289.96667	0.05005
289.96667	0.05133
289.96667	0.04876
289.96667	0.01251
289.96667	-0.00086
289.96667	0.00027
289.96667	-0.00182
289.96667	-0.00198
289.96667	-0.00037
289.96667	-0.00150
289.96667	-0.00021
289.96667	-0.00053
289.96667	-0.00215
289.96667	-0.00215
289.96667	-0.00134
289.96667	-0.00037
289.96667	0.01799
289.96667	0.04570
289.96667	0.05182
289.96667	0.05149
289.96667	0.04763
289.96667	0.05053
289.96667	0.04811
289.96667	0.05568
289.96667	0.04682
289.96667	0.04666
289.96667	0.04553
289.96667	0.04006
289.96667	0.02137
289.96667	0.01912
289.96667	0.02298
289.96667	0.01960
289.96667	0.02186
289.96667	0.01074
289.96667	0.00092
289.96667	-0.00118
289.96667	-0.00053
289.96667	-0.00053
289.96667	0.00059
289.96667	0.00011
289.96667	-0.00021
289.96667	-0.00279
289.96667	0.00059
289.96667	0.00559
289.96667	0.02202
289.96667	0.03796
289.96667	0.04167
289.96667	0.04570
289.96667	0.04795
289.96667	0.04908
289.96667	0.04940
289.96667	0.05311
289.96667	0.04924
289.96667	-0.00053
289.96667	-0.00070
289.96667	-0.00150
289.96667	-0.00166
289.96667	-0.00215
289.96667	0.00075
289.96667	-0.00102
289.96667	0.00188
289.96667	0.00333
289.96667	0.02604
289.96667	0.05101
289.96667	0.04924
289.96667	0.04698
289.96667	0.04827
289.96667	0.04779
289.96667	0.04988
289.96667	0.04892
289.96667	0.04747
289.96667	0.04344
289.96667	0.02572
289.96667	-0.00021
289.96667	-0.00086
289.96667	-0.00102
289.96667	-0.00198
289.96667	-0.00134
289.96667	-0.00118
289.96667	-0.00021
289.96667	-0.00053
289.96667	0.01670
289.96667	0.04425
289.96667	0.04167
289.96667	0.04602
289.96667	0.04908
289.96667	0.04682
289.96667	0.04650
289.96667	0.04988
289.96667	0.05085
289.96667	0.05133
289.96667	0.05117
289.96667	0.03684
289.96667	-0.00247
289.96667	-0.00198
289.96667	-0.00005
289.96667	-0.00198
289.96667	-0.00070
289.96667	-0.00247
289.96667	-0.00150
289.96667	-0.00086
289.96667	-0.00037
289.96667	0.00011
289.96667	0.00011
289.96667	0.00333
289.96667	0.01042
289.96667	0.02798
289.96667	0.04231
289.96667	0.05246
289.96667	0.04650
289.96667	0.04586
289.96667	0.04698
289.96667	0.04876
289.96667	0.04264
289.96667	0.04457
289.96667	-0.00086
289.96667	-0.00150
289.96667	-0.00134
289.96667	-0.00231
289.96667	-0.00134
289.96667	-0.00134
289.96667	-0.00005
289.96667	-0.00102
289.96667	-0.00182
289.96667	-0.00327
289.96667	-0.00231
289.96667	-0.00166
289.96667	-0.00053
289.96667	-0.00070
289.96667	-0.00037
289.96667	-0.00134
289.96667	-0.00295
289.96667	0.00027
289.96667	-0.00182
289.96667	-0.00021
289.96667	-0.00118
289.96667	-0.00198
289.98333	-0.00118
289.98333	-0.00150
289.98333	-0.00005
290.03333	0.00011
290.95000	-0.00118
292.36667	0.00011
293.76667	-0.00053
294.61667	-0.00215
295.05000	-0.00215
295.33333	-0.00134
295.71667	-0.00150
296.15000	-0.00424
296.58333	-0.00005
296.91667	-0.00134
297.15000	-0.00182
297.46667	-0.00070
298.10000	-0.00070
298.65000	0.00027
299.03333	-0.00263
299.10000	-0.00182
299.10000	-0.00102
299.10000	-0.00037
299.10000	-0.00037
299.10000	-0.00150
299.10000	-0.00198
299.10000	-0.00070
299.10000	-0.00247
299.11667	-0.00134
299.13333	-0.00102
299.15000	-0.00311
299.18333	-0.00037
299.25000	-0.00231
299.26667	-0.00215
299.28333	-0.00134
299.30000	-0.00215
299.31667	0.00027
299.31667	-0.00247
299.30000	-0.00215
299.30000	-0.00134
299.30000	-0.00279
299.30000	-0.00070
299.28333	-0.00182
299.28333	-0.00182
299.28333	-0.00053
299.28333	-0.00408
299.30000	-0.00198
299.30000	-0.00021
299.30000	-0.00134
299.30000	-0.00070
299.30000	-0.00086
299.30000	-0.00134
299.30000	-0.00150
299.30000	-0.00086
299.30000	-0.00134
299.30000	0.00124
299.30000	0.04779
299.30000	0.08017
299.30000	0.13187
299.30000	0.13010
299.30000	0.13945
299.30000	0.14202
299.30000	0.14299
299.30000	0.14460
299.30000	0.00333
299.30000	-0.00134
299.30000	-0.00198
299.30000	-0.00021
299.30000	-0.00053
299.30000	-0.00327
299.28333	-0.00070
299.28333	-0.00037
299.28333	-0.00037
299.28333	-0.00311
299.28333	0.00027
299.28333	-0.00134
299.28333	-0.00086
299.28333	-0.00102
299.28333	-0.00247
299.28333	-0.00118
299.28333	0.09466
299.28333	0.11158
299.28333	0.00059
299.28333	0.00043
299.28333	0.00011
299.28333	0.00092
299.28333	0.04876
299.28333	0.08967
299.28333	0.07598
299.28333	0.00204
299.28333	-0.00086
299.28333	-0.00231
299.28333	0.00011
299.28333	0.00027
299.28333	-0.00295
299.28333	-0.00231
299.28333	0.00671
299.28333	0.14154
299.28333	0.09934
299.28333	0.00108
299.28333	-0.00182
299.28333	-0.00037
299.28333	0.00108
299.28333	0.00124
299.28333	0.00478
299.28333	0.09305
299.28333	0.14718
299.28333	0.15346
299.28333	0.14879
299.28333	0.14669
299.28333	0.04247
299.28333	0.07695
299.28333	0.14524
299.28333	0.15249
299.28333	0.14750
299.28333	0.14782
299.28333	0.13848
299.28333	0.14009
299.28333	0.13123
299.28333	0.13284
299.28333	0.12608
299.28333	0.13381
299.28333	0.13187
299.28333	0.13735
299.28333	0.13655
299.28333	0.13751
299.28333	0.12833
299.28333	0.11528
299.28333	0.10159
299.28333	0.07695
299.28333	0.04247
299.28333	0.00446
299.28333	0.00027
299.28333	0.00011
299.28333	-0.00053
299.28333	-0.00134
299.28333	0.00043
299.28333	-0.00021
299.28333	-0.00215
299.28333	0.00027
299.28333	0.00285
299.28333	0.09966
299.28333	0.13026
299.28333	0.13783
299.28333	0.07437
299.28333	-0.00166
299.28333	-0.00021
299.28333	0.00027
299.28333	-0.00166
299.28333	-0.00118
299.28333	-0.00134
299.28333	-0.00263
299.28333	-0.00102
299.28333	-0.00279
299.28333	0.00075
299.28333	-0.00166
299.28333	-0.00021
299.28333	0.02089
299.28333	0.08113
299.28333	0.11963
299.28333	0.12849
299.28333	0.12881
299.28333	0.13123
299.28333	0.13123
299.28333	0.12495
299.28333	0.13687
299.28333	0.14234
299.28333	0.13574
299.28333	0.13880
299.28333	0.14073
299.28333	0.14331
299.28333	0.14734
299.28333	0.14895
299.28333	0.14734
299.28333	0.14218
299.28333	0.13719
299.28333	0.13735
299.28333	0.14186
299.28333	0.14508
299.28333	0.14734
299.28333	0.13912
299.28333	0.14009
299.28333	0.14057
299.28333	0.14041
299.28333	0.14009
299.28333	0.14541
299.28333	0.14911
299.28333	0.15088
299.28333	0.05649
299.28333	0.05826
299.28333	0.06583
299.28333	0.06921
299.28333	0.06519
299.28333	0.05745
299.28333	0.05520
299.28333	0.04553
299.28333	0.05745
299.28333	0.07872
299.28333	0.14428
299.28333	0.14492
299.28333	0.13638
299.28333	0.12881
299.28333	0.13429
299.28333	0.13413
299.28333	0.13365
299.28333	0.12285
299.28333	0.02878
299.28333	0.00092
299.28333	-0.00392
299.28333	-0.00037
299.28333	-0.00279
299.28333	-0.00215
299.28333	-0.00182
299.28333	-0.00086
299.28333	-0.00247
299.28333	-0.00198
299.28333	-0.00215
299.28333	-0.00198
299.28333	-0.00070
299.28333	-0.00182
299.28333	-0.00118
299.28333	-0.00198
299.28333	-0.00102
299.28333	-0.00198
299.28333	-0.00150
299.28333	-0.00086
299.28333	-0.00037
299.28333	-0.00247
299.28333	-0.00070
299.28333	-0.00150
299.28333	-0.00166
299.30000	-0.00086
299.61667	-0.00150
300.15000	-0.00102
300.81667	-0.00215
301.28333	-0.00247
301.51667	-0.00150
301.75000	-0.00053
302.23333	-0.00150
302.85000	-0.00053
303.46667	-0.00343
304.03333	-0.00231
304.68333	-0.00102
305.35000	-0.00263
305.88333	-0.00005
306.31667	-0.00150
306.56667	-0.00134
306.91667	-0.00327
307.36667	-0.00037
307.81667	-0.00086
308.23333	-0.00198
308.61667	-0.00134
308.95000	-0.00134
309.13333	-0.00118
309.18333	-0.00295
309.18333	-0.00102
309.21667	-0.00070
309.25000	0.00043
309.25000	0.00011
309.25000	-0.00247
309.26667	-0.00215
309.26667	-0.00247
309.30000	-0.00070
309.30000	-0.00102
309.35000	-0.00070
309.36667	-0.00134
309.38333	-0.00118
309.45000	-0.00150
309.66667	-0.00070
309.86667	-0.00134
309.93333	-0.00037
309.93333	-0.00182
309.91667	-0.00134
309.91667	-0.00231
309.91667	-0.00037
309.90000	-0.00053
309.90000	-0.00134
309.88333	-0.00086
309.88333	-0.00086
309.88333	-0.00134
309.88333	-0.00118
309.88333	-0.00327
309.88333	0.00027
309.88333	-0.00070
309.88333	-0.00086
309.88333	-0.00215
309.88333	-0.00021
309.88333	-0.00134
309.88333	-0.00198
309.88333	-0.00150
309.88333	-0.00231
309.88333	-0.00086
309.88333	-0.00182
309.88333	-0.00086
309.88333	-0.00021
309.88333	-0.00166
309.88333	-0.00198
309.88333	-0.00166
309.88333	-0.00086
309.88333	-0.00070
309.88333	-0.00247
309.88333	-0.00037
309.88333	-0.00247
309.88333	-0.00102
309.88333	0.06519
309.88333	0.38026
309.88333	0.37752
309.88333	0.37752
309.88333	0.38252
309.88333	0.37479
309.88333	0.38123
309.88333	0.37736
309.88333	0.37720
309.88333	0.38058
309.88333	0.40668
309.88333	0.00430
309.88333	0.00140
309.88333	-0.00086
309.88333	0.00108
309.88333	0.03780
309.88333	0.30939
309.88333	0.38654
309.88333	0.40040
309.88333	0.38961
309.88333	0.38365
309.88333	0.37511
309.88333	0.30794
309.88333	0.00108
309.88333	-0.00005
309.88333	-0.00215
309.88333	-0.00086
309.88333	-0.00166
309.88333	-0.00150
309.88333	0.10562
309.88333	0.38461
309.88333	0.39347
309.88333	0.39234
309.88333	0.39122
309.88333	0.38993
309.88333	0.39476
309.88333	0.39492
309.88333	0.40330
309.88333	0.40040
309.88333	0.35610
309.88333	0.27894
309.88333	0.30472
309.88333	0.20565
309.88333	0.16973
309.88333	0.16345
309.88333	0.16538
309.88333	0.23787
309.88333	0.39637
309.88333	0.39524
309.88333	0.39927
309.88333	0.38332
309.88333	0.37607
309.88333	0.37462
309.88333	0.36480
309.88333	0.30713
309.88333	0.12914
309.88333	0.00124
309.88333	-0.00053
309.88333	-0.00182
309.88333	-0.00182
309.88333	-0.00150
309.88333	0.00027
309.88333	0.14251
309.88333	0.29924
309.88333	0.37253
309.88333	0.36866
309.88333	0.37994
309.88333	0.39138
309.88333	0.38880
309.88333	0.38703
309.88333	0.40153
309.88333	0.40652
309.88333	0.39621
309.88333	0.41022
309.88333	0.40652
309.88333	0.33677
309.88333	0.12318
309.88333	0.07517
309.88333	0.06680
309.88333	0.03700
309.88333	0.04425
309.88333	0.07195
309.88333	0.18874
309.88333	0.19695
309.88333	0.19357
309.88333	0.19486
309.88333	0.25704
309.88333	0.33290
309.88333	0.41216
309.88333	0.38912
309.88333	0.39412
309.88333	0.39734
309.88333	0.39363
309.88333	0.38042
309.88333	0.37881
309.88333	0.33935
309.88333	0.14412
309.88333	0.00478
309.88333	0.00043
309.88333	-0.00118
309.88333	0.00011
309.88333	-0.00070
309.88333	0.00075
309.88333	-0.00247
309.88333	-0.00037
309.88333	0.00059
309.88333	0.06809
309.88333	0.12704
309.88333	0.11303
309.88333	0.14170
309.88333	0.15636
309.88333	0.21999
309.88333	0.29231
309.88333	0.35030
309.88333	0.36931
309.88333	0.37704
309.88333	0.37930
309.88333	0.37446
309.88333	0.37720
309.88333	0.38783
309.88333	0.38944
309.88333	0.39089
309.88333	0.38977
309.88333	0.39186
309.88333	0.38767
309.88333	0.39250
309.88333	0.38542
309.88333	0.35626
309.88333	0.39202
309.88333	0.33210
309.88333	0.24286
309.88333	0.00172
309.88333	-0.00037
309.88333	-0.00215
309.88333	-0.00005
309.88333	-0.00295
309.88333	0.00011
309.88333	-0.00118
309.88333	-0.00102
309.88333	-0.00166
309.88333	-0.00150
309.88333	-0.00166
309.88333	0.00027
309.88333	-0.00037
309.88333	-0.00295
309.88333	-0.00166
309.88333	-0.00231
309.88333	-0.00215
309.88333	-0.00198
309.88333	-0.00086
309.88333	-0.00102
309.88333	-0.00102
309.88333	-0.00166
309.93333	-0.00134
310.40000	-0.00231
311.31667	-0.00070
312.55000	-0.00102
313.75000	-0.00037
314.80000	-0.00295
315.63333	-0.00247
316.25000	-0.00231
316.65000	-0.00247
317.00000	-0.00150
317.28333	-0.00102
317.50000	-0.00070
317.65000	-0.00231
317.78333	-0.00408
317.93333	-0.00198
318.05000	-0.00070
318.20000	-0.00343
318.36667	-0.00037
318.56667	-0.00311
318.68333	-0.00070
318.71667	-0.00182
318.78333	-0.00134
318.88333	-0.00118
319.13333	-0.00392
319.63333	-0.00005
320.26667	-0.00150
320.71667	-0.00182
320.80000	-0.00215
320.80000	-0.00134
320.78333	-0.00134
320.76667	-0.00215
320.76667	-0.00150
320.75000	-0.00037
320.71667	-0.00166
320.68333	-0.00198
320.61667	-0.00021
320.45000	-0.00247
320.23333	-0.00166
319.91667	-0.00150
319.66667	-0.00198
319.58333	-0.00037
319.58333	-0.00198
319.58333	-0.00053
319.58333	-0.00182
319.60000	-0.00198
319.60000	-0.00198
319.63333	-0.00070
319.70000	-0.00118
319.78333	-0.00070
319.80000	-0.00247
319.78333	-0.00037
319.78333	-0.00166
319.78333	-0.00037
319.78333	-0.00231
319.78333	-0.00086
319.78333	-0.00166
319.78333	-0.00102
319.78333	-0.00247
319.78333	-0.00086
319.78333	-0.00150
319.78333	-0.00150
319.78333	-0.00231
319.78333	-0.00102
319.78333	-0.00215
319.78333	-0.00037
319.78333	-0.00231
319.78333	0.00011
319.78333	-0.00005
319.78333	-0.00037
319.78333	-0.00102
319.78333	0.00108
319.78333	0.25591
319.78333	0.50011
319.78333	0.45049
319.78333	0.13026
319.78333	0.02057
319.78333	0.01670
319.78333	0.01010
319.78333	0.02234
319.78333	0.02379
319.78333	0.02556
319.78333	0.03861
319.78333	0.06535
319.78333	0.11448
319.78333	0.16393
319.78333	0.20742
319.78333	0.25059
319.78333	0.26026
319.78333	0.26235
319.78333	0.42247
319.78333	0.43648
319.78333	0.48480
319.78333	0.45581
319.78333	0.51622
319.78333	0.47498
319.78333	0.54457
319.78333	0.45098
319.78333	0.43422
319.78333	0.54553
319.78333	0.53393
319.78333	0.47288
319.78333	0.45823
319.78333	0.53732
319.78333	0.48899
319.78333	0.42649
319.78333	0.42633
319.78333	0.45194
319.78333	0.39782
319.78333	0.34933
319.78333	0.38977
319.78333	0.40217
319.78333	0.39331
319.78333	0.38944
319.78333	0.34692
319.78333	0.10948
319.78333	0.10224
319.78333	0.00349
319.78333	-0.00150
319.78333	-0.00086
319.78333	-0.00070
319.78333	-0.00037
319.78333	-0.00134
319.78333	0.00043
319.78333	-0.00005
319.78333	0.13461
319.78333	0.44518
319.78333	0.42504
319.78333	0.48980
319.78333	0.44985
319.78333	0.45339
319.78333	0.42843
319.78333	0.26606
319.78333	0.07759
319.78333	0.07823
319.78333	0.03845
319.78333	0.01702
319.78333	0.01477
319.78333	0.00188
319.78333	0.00269
319.78333	-0.00021
319.78333	0.00124
319.78333	-0.00150
319.78333	-0.00150
319.78333	-0.00021
319.78333	0.00011
319.78333	0.00092
319.78333	0.00027
319.78333	-0.00086
319.78333	0.00092
319.78333	-0.00086
319.78333	0.00027
319.78333	0.00204
319.78333	0.00011
319.78333	0.00108
319.78333	0.00172
319.78333	-0.00005
319.78333	0.00124
319.78333	0.00092
319.78333	0.05101
319.78333	0.40394
319.78333	0.44308
319.78333	0.48416
319.78333	0.46048
319.78333	0.41602
319.78333	0.41570
319.78333	0.47272
319.78333	0.49286
319.78333	0.48851
319.78333	0.49012
319.78333	0.48545
319.78333	0.48835
