Polarization of Light 'Brewsters' Data File Thu, Oct 25, 2018 10:06 AM
Sensor Position (Degrees)	Light Intensity (Volts)
279.56667	-0.00198
279.56667	-0.00037
279.56667	0.00027
279.56667	0.00011
279.56667	0.00092
279.58333	-0.00053
279.58333	-0.00005
279.58333	-0.00086
279.58333	-0.00166
279.60000	-0.00037
279.95000	-0.00231
280.81667	0.00092
282.06667	0.27443
283.35000	0.38493
284.50000	0.00108
285.35000	-0.00134
285.95000	-0.00021
286.55000	-0.00037
287.15000	-0.00247
287.65000	0.00043
287.98333	0.00108
288.20000	-0.00102
288.33333	-0.00053
288.45000	-0.00037
288.63333	-0.00198
288.85000	0.00011
289.08333	-0.00037
289.40000	-0.00118
289.80000	0.00011
290.05000	-0.00134
290.16667	0.00043
290.16667	-0.00134
290.16667	-0.00102
290.16667	-0.00021
290.16667	-0.00086
290.15000	-0.00263
290.15000	-0.00134
290.15000	-0.00150
290.15000	-0.00102
290.15000	-0.00150
290.15000	-0.00311
290.15000	-0.00150
290.15000	-0.00263
290.15000	-0.00037
290.15000	-0.00070
290.15000	-0.00053
290.15000	-0.00102
290.15000	-0.00150
290.15000	-0.00215
290.15000	-0.00215
290.15000	-0.00118
290.15000	-0.00070
290.15000	-0.00166
290.15000	-0.00053
290.15000	0.00059
290.15000	0.49044
290.15000	0.47256
290.15000	0.61158
290.15000	0.49962
290.15000	0.49093
290.15000	0.47723
290.15000	0.59869
290.15000	0.58838
290.15000	0.45887
290.15000	0.16925
290.13333	0.00156
290.13333	0.00108
290.13333	0.00027
290.13333	0.00172
290.13333	0.11850
290.13333	0.44969
290.13333	0.43584
290.13333	0.44163
290.13333	0.47256
290.13333	0.49415
290.13333	0.42375
290.13333	0.50285
290.13333	0.45919
290.13333	0.48271
290.13333	0.46982
290.13333	0.58693
290.13333	0.48110
290.13333	0.46789
290.13333	0.45517
290.13333	0.44163
290.13333	0.54714
290.13333	0.41151
290.13333	0.40362
290.13333	0.42424
290.13333	0.42456
290.13333	0.43970
290.13333	0.56792
290.13333	0.45355
290.13333	0.47643
290.13333	0.43036
290.13333	0.41296
290.13333	0.38413
290.13333	0.37736
290.13333	0.51203
290.13333	0.44985
290.13333	0.41844
290.13333	0.30552
290.13333	0.19196
290.13333	0.14379
290.13333	0.13735
290.13333	0.17569
290.13333	0.14766
290.13333	0.19276
290.13333	0.35368
290.13333	0.43584
290.13333	0.43229
290.13333	0.43278
290.13333	0.52717
290.13333	0.49979
290.13333	0.46193
290.13333	0.43197
290.13333	0.39412
290.13333	0.15314
290.13333	0.01944
290.13333	0.00108
290.13333	0.00011
290.13333	-0.00005
290.13333	0.00156
290.13333	0.00156
290.13333	0.09998
290.13333	0.42392
290.13333	0.46000
290.13333	0.54134
290.13333	0.45098
290.13333	0.49302
290.13333	0.44550
290.13333	0.49608
290.13333	0.46709
290.13333	0.42295
290.13333	0.43342
290.13333	0.43567
290.13333	0.44953
290.13333	0.42730
290.13333	0.39089
290.13333	0.43487
290.13333	0.43100
290.13333	0.49640
290.13333	0.44937
290.13333	0.47240
290.13333	0.45565
290.13333	0.47611
290.13333	0.42327
290.13333	0.42118
290.13333	0.42359
290.13333	0.43632
290.13333	0.45935
290.13333	0.46580
290.13333	0.47256
290.13333	0.47433
290.13333	0.46580
290.13333	0.47079
290.13333	0.42440
290.13333	0.40700
290.13333	0.37350
290.13333	0.41715
290.13333	0.37849
290.13333	0.43374
290.13333	0.38687
290.13333	0.37688
290.13333	0.38864
290.13333	0.41135
290.13333	0.40008
290.13333	0.40346
290.13333	0.39250
290.13333	0.39573
290.13333	0.40185
290.13333	0.39460
290.13333	0.39734
290.13333	0.40040
290.13333	0.39363
290.13333	0.39879
290.13333	0.37301
290.13333	0.40378
290.13333	0.39653
290.13333	0.40426
290.13333	0.43874
290.13333	0.39685
290.13333	0.39830
290.13333	0.42923
290.13333	0.39637
290.13333	0.40104
290.13333	0.44695
290.13333	0.39557
290.13333	0.41425
290.13333	0.44872
290.13333	0.35626
290.13333	0.39959
290.13333	0.38493
290.13333	0.41183
290.13333	0.40394
290.13333	0.44647
290.13333	0.40926
290.13333	0.41425
290.13333	0.40571
290.13333	0.41183
290.13333	0.44550
290.13333	0.41473
290.13333	0.40587
290.13333	0.41296
290.13333	0.47401
290.13333	0.41103
290.13333	0.41312
290.13333	0.41441
290.13333	0.42053
290.13333	0.41425
290.13333	0.41618
290.13333	0.42392
290.13333	0.42617
290.13333	0.41844
290.13333	0.41844
290.13333	0.41183
290.13333	0.42810
290.13333	0.46096
290.13333	0.42633
290.13333	0.43729
290.13333	0.41957
290.13333	0.42182
290.13333	0.45694
290.13333	0.42375
290.13333	0.42875
290.13333	0.42971
290.13333	0.42408
290.13333	0.43664
290.13333	0.48142
290.13333	0.44357
290.13333	0.46048
290.13333	0.49447
290.13333	0.45291
290.13333	0.13365
290.13333	-0.00247
290.13333	-0.00021
290.13333	0.05456
290.13333	0.00043
290.13333	0.00075
290.13333	-0.00150
290.13333	-0.00053
290.13333	-0.00150
290.13333	-0.00102
290.13333	0.51863
290.13333	-0.00053
290.13333	0.00027
290.13333	-0.00215
290.13333	0.00108
290.13333	0.00027
290.13333	-0.00037
290.13333	-0.00118
290.13333	0.00671
290.13333	0.38719
290.13333	0.50800
290.13333	0.52781
290.13333	0.55568
290.13333	0.52282
290.13333	0.48013
290.13333	0.52218
290.13333	0.52491
290.13333	0.51654
290.13333	0.51638
290.13333	0.50172
290.13333	0.50333
290.13333	0.49560
290.13333	0.56228
290.13333	0.46982
290.13333	0.36657
290.13333	0.15523
290.13333	0.01622
290.13333	0.00365
290.13333	0.00027
290.13333	0.00027
290.13333	0.00027
290.13333	-0.00102
290.13333	-0.00037
290.13333	-0.00215
290.13333	0.00124
290.13333	-0.00005
290.13333	0.00124
290.13333	0.36351
290.13333	0.36174
290.13333	0.40587
290.13333	0.40587
290.13333	0.43342
290.13333	0.51042
290.13333	0.52346
290.13333	0.53748
290.13333	0.54827
290.13333	0.53700
290.13333	0.53651
290.13333	0.54102
290.13333	0.53393
290.13333	0.54070
290.13333	0.54569
290.13333	0.53989
290.13333	0.54795
290.13333	0.57743
290.13333	0.46113
290.13333	0.26428
290.13333	0.16876
290.13333	0.00849
290.13333	0.00414
290.13333	0.00108
290.13333	0.00172
290.13333	0.00059
290.13333	-0.00070
290.13333	0.00236
290.13333	0.22272
290.13333	0.57517
290.13333	0.55278
290.13333	0.55745
290.13333	0.60997
290.13333	0.55278
290.13333	0.50961
290.13333	0.00285
290.13333	-0.00005
290.13333	-0.00311
290.13333	-0.00086
290.13333	-0.00037
290.13333	-0.00086
290.13333	0.00027
290.13333	-0.00053
290.13333	-0.00198
290.13333	-0.00182
290.13333	-0.00166
290.13333	0.00059
290.13333	-0.00037
290.13333	0.46467
290.13333	0.56341
290.13333	0.56535
290.13333	0.26509
290.13333	-0.00037
290.13333	-0.00086
290.13333	0.00027
290.13333	-0.00134
290.13333	-0.00070
290.13333	-0.00102
290.13333	-0.00134
290.13333	-0.00053
290.13333	-0.00005
290.13333	-0.00070
290.13333	-0.00150
290.13333	-0.00102
290.13333	0.00011
290.13333	-0.00118
290.13333	-0.00086
290.13333	-0.00150
290.13333	-0.00247
290.13333	-0.00150
290.13333	-0.00005
290.13333	-0.00005
290.13333	-0.00086
290.13333	-0.00070
290.13333	-0.00134
290.13333	-0.00182
290.13333	-0.00021
290.13333	0.00027
290.13333	-0.00166
290.13333	-0.00166
290.13333	-0.00166
290.13333	0.00043
290.13333	-0.00102
290.13333	-0.00150
290.15000	-0.00231
290.16667	-0.00053
290.31667	-0.00053
291.03333	-0.00456
291.95000	-0.00053
292.86667	-0.00053
293.78333	0.00059
294.83333	-0.00053
295.93333	-0.00086
296.88333	-0.00215
297.71667	-0.00037
298.35000	0.00011
298.76667	-0.00037
299.13333	-0.00295
299.46667	0.00043
299.68333	-0.00053
299.71667	-0.00215
299.71667	-0.00118
299.71667	-0.00037
299.70000	-0.00021
299.70000	-0.00279
299.70000	-0.00102
299.70000	0.00011
299.70000	-0.00198
299.70000	-0.00182
299.70000	-0.00037
299.70000	-0.00070
299.70000	-0.00086
299.70000	0.00027
299.70000	-0.00037
299.70000	-0.00118
299.70000	-0.00343
299.70000	-0.00070
299.70000	-0.00118
299.70000	-0.00327
299.70000	-0.00053
299.70000	-0.00021
299.70000	-0.00263
299.70000	-0.00134
299.70000	-0.00198
299.70000	-0.00231
299.70000	-0.00053
299.70000	-0.00086
299.70000	-0.00150
299.70000	0.00075
299.70000	-0.00021
299.70000	0.00059
299.70000	-0.00102
299.70000	0.00510
299.70000	0.70984
299.70000	0.91312
299.70000	-0.00021
299.70000	0.00011
299.70000	-0.00134
299.70000	-0.00070
299.70000	-0.00086
299.70000	0.00236
299.70000	0.00204
299.70000	0.45098
299.70000	0.83242
299.70000	0.87656
299.70000	0.78281
299.70000	0.00349
299.70000	0.00108
299.70000	0.00011
299.70000	0.00075
299.70000	-0.00070
299.70000	-0.00005
299.70000	0.31567
299.70000	0.66747
299.70000	0.74769
299.70000	0.76557
299.70000	0.77250
299.70000	0.76380
299.70000	0.77169
299.70000	0.82678
299.70000	0.85578
299.70000	0.86866
299.70000	0.88010
299.70000	0.89121
299.70000	0.88203
299.70000	0.88622
299.70000	0.89717
299.70000	0.87108
299.70000	0.91747
299.70000	0.91103
299.70000	0.90990
299.70000	0.87994
299.70000	0.84337
299.70000	0.44292
299.70000	0.00414
299.70000	0.00301
299.70000	0.00494
299.70000	0.00639
299.70000	0.00381
299.70000	0.03651
299.70000	0.20549
299.70000	0.22707
299.70000	0.23964
299.70000	0.43100
299.70000	0.89975
299.70000	0.94099
299.70000	0.91199
299.70000	0.91393
299.70000	0.94856
299.70000	0.91135
299.70000	0.94260
299.70000	0.87430
299.70000	0.90491
299.70000	0.89331
299.70000	0.76428
299.70000	0.52975
299.70000	0.13252
299.70000	0.13719
299.70000	0.11254
299.70000	0.12543
299.70000	0.15137
299.70000	0.35352
299.70000	0.82372
299.70000	0.93922
299.70000	0.00285
299.70000	0.00301
299.70000	0.00075
299.70000	0.00365
299.70000	0.05182
299.70000	0.36029
299.70000	0.66618
299.70000	0.83612
299.70000	0.91715
299.70000	0.92391
299.70000	0.89347
299.70000	0.90732
299.70000	0.90378
299.70000	0.87768
299.70000	0.87720
299.70000	0.81534
299.70000	0.81792
299.70000	0.46113
299.70000	0.00011
299.70000	0.00027
299.70000	0.00124
299.70000	-0.00118
299.70000	0.00124
299.70000	0.00011
299.70000	0.00204
299.70000	0.16329
299.70000	0.88042
299.70000	0.93487
299.70000	0.91586
299.70000	0.88364
299.70000	0.84659
299.70000	0.80842
299.70000	0.65958
299.68333	0.53345
299.68333	0.04731
299.68333	0.00156
299.68333	-0.00102
299.68333	0.00059
299.68333	-0.00118
299.68333	0.00027
299.68333	-0.00215
299.68333	0.00092
299.68333	0.00285
299.68333	0.04344
299.68333	0.64089
299.68333	0.82372
299.68333	0.86641
299.68333	0.87317
299.68333	0.84080
299.68333	0.87156
299.68333	0.92601
299.68333	0.89734
299.68333	0.91602
299.68333	0.95065
299.68333	0.94840
299.68333	0.94614
299.68333	0.93422
299.68333	0.90555
299.68333	0.82388
299.68333	0.04022
299.68333	-0.00086
299.68333	-0.00102
299.68333	-0.00053
299.68333	-0.00247
299.68333	-0.00053
299.68333	-0.00086
299.68333	0.00124
299.68333	0.00027
299.68333	-0.00070
299.68333	-0.00037
299.68333	-0.00166
299.68333	-0.00118
299.68333	-0.00134
299.68333	-0.00134
299.68333	-0.00102
299.68333	-0.00198
299.68333	-0.00053
299.68333	-0.00134
299.68333	-0.00231
299.68333	-0.00150
299.68333	-0.00215
299.68333	0.00043
299.68333	0.00059
299.68333	-0.00231
299.68333	-0.00021
299.68333	-0.00102
299.68333	-0.00198
299.68333	-0.00037
299.68333	-0.00070
299.70000	0.00027
299.70000	-0.00021
299.71667	-0.00086
299.73333	-0.00150
299.75000	-0.00086
300.10000	-0.00037
300.91667	-0.00102
301.90000	-0.00166
302.86667	0.00011
303.61667	0.00011
304.11667	0.00043
304.43333	-0.00037
304.51667	-0.00118
304.63333	-0.00053
304.88333	-0.00182
305.41667	-0.00102
306.28333	0.00059
307.11667	-0.00166
307.96667	-0.00279
308.66667	0.00059
309.08333	-0.00037
309.20000	-0.00053
309.20000	0.00043
309.20000	0.00027
309.20000	-0.00102
309.21667	0.00011
309.21667	-0.00053
309.21667	-0.00263
309.21667	-0.00215
309.21667	-0.00021
309.21667	-0.00053
309.21667	0.00027
309.21667	-0.00070
309.21667	-0.00215
309.21667	-0.00150
309.21667	-0.00150
309.21667	-0.00102
309.21667	-0.00086
309.21667	-0.00053
309.21667	-0.00053
309.21667	-0.00005
309.21667	-0.00037
309.21667	0.00011
309.21667	0.00269
309.21667	-0.00070
309.21667	-0.00150
309.21667	-0.00021
309.21667	-0.00070
309.21667	-0.00053
309.21667	-0.00118
309.21667	-0.00198
309.21667	0.00011
309.21667	0.00011
309.21667	-0.00037
309.21667	0.00075
309.21667	1.40764
309.21667	1.54118
309.21667	1.47787
309.21667	1.51573
309.21667	1.47272
309.21667	1.53651
309.21667	1.51605
309.21667	1.51798
309.21667	1.51557
309.21667	1.43841
309.21667	1.43632
309.21667	1.40716
309.21667	0.86125
309.21667	0.95162
309.21667	1.08081
309.21667	1.06776
309.21667	1.33532
309.21667	1.43325
309.21667	0.80520
309.21667	0.00043
309.21667	-0.00279
309.21667	-0.00037
309.21667	-0.00134
309.21667	0.00075
309.21667	0.00253
309.21667	1.54827
309.21667	1.04988
309.21667	0.00269
309.21667	0.00253
309.21667	0.00543
309.21667	0.00365
309.21667	0.00269
309.21667	0.00075
309.21667	0.00188
309.21667	0.00333
309.21667	0.01380
309.21667	1.50864
309.21667	1.47465
309.21667	1.39476
309.21667	1.40684
309.21667	1.50429
309.21667	1.54714
309.21667	1.54762
309.21667	1.54440
309.21667	1.29472
309.21667	0.00301
309.21667	0.00027
309.21667	0.00092
309.21667	-0.00037
309.21667	0.00124
309.21667	0.00027
309.21667	0.00059
309.21667	0.01493
309.21667	0.01509
309.21667	0.02572
309.21667	0.03845
309.21667	0.02331
309.21667	0.00011
309.21667	0.00269
309.21667	0.01590
309.21667	0.08355
309.21667	0.89041
309.21667	1.49269
309.21667	1.51525
309.21667	1.50316
309.21667	1.55213
309.21667	0.91924
309.21667	0.34998
309.21667	0.36158
309.21667	0.37108
309.21667	0.36061
309.21667	0.34644
309.21667	0.36190
309.21667	0.34724
309.21667	0.27685
309.21667	0.02202
309.21667	0.00398
309.21667	0.00736
309.21667	0.00188
309.21667	0.00494
309.21667	0.00285
309.21667	0.00253
309.21667	0.04457
309.21667	1.42617
309.21667	1.46998
309.21667	1.48480
309.21667	1.24849
309.21667	1.54070
309.21667	1.26186
309.21667	0.02298
309.21667	0.00124
309.21667	0.00108
309.21667	-0.00182
309.21667	-0.00086
309.21667	-0.00198
309.21667	-0.00070
309.21667	0.00011
309.21667	-0.00166
309.21667	0.00027
309.21667	0.00236
309.21667	0.00510
309.21667	0.48738
309.21667	0.79134
309.21667	1.24076
309.21667	1.33000
309.21667	1.36061
309.21667	1.44920
309.21667	1.36882
309.21667	1.51299
309.21667	1.43615
309.21667	1.53909
309.21667	1.55680
309.21667	1.54778
309.21667	1.11802
309.21667	1.23899
309.21667	1.47739
309.21667	1.54762
309.21667	1.41537
309.21667	1.38751
309.21667	1.35561
309.21667	1.41119
309.21667	1.47884
309.21667	1.20629
309.21667	0.82501
309.21667	0.00092
309.21667	0.00027
309.21667	-0.00118
309.21667	0.00092
309.21667	0.00011
309.21667	-0.00150
309.21667	0.00108
309.21667	0.04215
309.21667	1.54215
309.21667	1.46724
309.21667	1.36931
309.21667	1.33483
309.21667	1.46016
309.21667	1.38396
309.21667	0.99849
309.21667	1.24092
309.21667	1.37494
309.21667	1.34385
309.21667	1.30085
309.21667	1.05375
309.21667	1.30036
309.21667	0.64057
309.21667	0.04908
309.21667	0.00204
309.21667	0.00011
309.21667	-0.00021
309.21667	0.00059
309.21667	0.00092
309.21667	0.00027
309.21667	0.44147
309.21667	1.46982
309.21667	1.46998
309.21667	1.45967
309.21667	1.25300
309.21667	1.50155
309.21667	1.24302
309.21667	1.15974
309.21667	1.46660
309.21667	0.67585
309.21667	0.00220
309.21667	0.00011
309.21667	-0.00247
309.21667	-0.00086
309.21667	0.00059
309.21667	0.23787
309.21667	0.62189
309.21667	0.77008
309.21667	0.88670
309.21667	0.87205
309.21667	0.79908
309.21667	1.00381
309.21667	1.37188
309.21667	1.14766
309.21667	1.55101
309.21667	1.32356
309.21667	1.54005
309.21667	1.51057
309.21667	1.11447
309.21667	1.07839
309.21667	0.97063
309.21667	0.79908
309.21667	0.79263
309.21667	0.36834
309.21667	0.23287
309.21667	0.19792
309.21667	0.21193
309.21667	0.22917
309.21667	0.14492
309.21667	0.03281
309.21667	0.01815
309.21667	0.01251
309.21667	0.01896
309.21667	0.01896
309.21667	0.06148
309.21667	0.66876
309.21667	0.93406
309.21667	1.14121
309.21667	1.14298
309.21667	1.01621
309.21667	1.12317
309.21667	1.39073
309.21667	1.05938
309.21667	0.00124
309.21667	0.00092
309.21667	0.00285
309.21667	0.00172
309.21667	0.00333
309.21667	0.00092
309.21667	0.00220
309.20000	0.00043
309.20000	0.00204
309.20000	0.00027
309.20000	0.00220
309.20000	0.00011
309.20000	0.00140
309.20000	-0.00005
309.20000	0.00075
309.20000	0.00140
309.20000	0.00027
309.20000	0.00156
309.21667	-0.00037
309.21667	0.00220
309.21667	0.00156
309.21667	0.00075
309.21667	0.00188
309.21667	0.00172
309.21667	-0.00021
309.23333	0.00092
309.23333	0.00027
309.23333	0.00027
309.23333	0.00011
309.23333	0.00092
309.25000	0.00156
309.25000	0.00092
309.66667	0.00172
311.51667	-0.00166
313.31667	-0.00134
314.75000	-0.00166
315.30000	-0.00086
315.46667	0.00011
315.51667	-0.00102
315.60000	0.00172
315.71667	0.00075
315.81667	-0.00118
316.05000	0.00043
316.43333	-0.00102
316.86667	-0.00166
317.25000	-0.00005
317.46667	-0.00118
317.60000	-0.00166
317.81667	-0.00263
318.08333	-0.00198
318.36667	0.00011
318.56667	-0.00086
318.71667	-0.00166
318.81667	-0.00182
318.95000	-0.00021
319.08333	-0.00005
319.30000	-0.00005
319.70000	-0.00021
320.01667	-0.00021
320.16667	-0.00102
320.21667	-0.00134
320.21667	-0.00070
320.21667	-0.00053
320.21667	-0.00086
320.20000	-0.00150
320.20000	-0.00150
320.20000	-0.00053
320.20000	-0.00134
320.20000	-0.00166
320.20000	-0.00182
320.20000	-0.00070
320.20000	-0.00134
320.20000	-0.00118
320.20000	-0.00021
320.20000	0.00027
320.20000	-0.00150
320.20000	-0.00005
320.20000	-0.00215
320.20000	-0.00231
320.20000	-0.00005
320.20000	-0.00005
320.20000	-0.00118
320.20000	-0.00166
320.20000	-0.00070
320.20000	0.00027
320.20000	-0.00263
320.20000	-0.00247
320.20000	-0.00021
320.20000	-0.00215
320.20000	0.00011
320.20000	-0.00166
320.20000	0.00059
320.20000	-0.00053
320.20000	0.00043
320.20000	0.00510
320.20000	0.00510
320.20000	0.00510
320.20000	0.00253
320.20000	0.00317
320.20000	0.00075
320.20000	0.00124
320.20000	0.00446
320.20000	0.04876
320.20000	0.37221
320.20000	1.20677
320.20000	0.95855
320.20000	0.78941
320.20000	0.79924
320.20000	0.80552
320.20000	0.83596
320.20000	0.87913
320.20000	0.94775
320.20000	1.04521
320.20000	0.93487
320.20000	0.90668
320.20000	0.95903
320.20000	1.04086
320.20000	0.99559
320.20000	0.87333
320.20000	0.87301
320.20000	0.95098
320.20000	0.78297
320.20000	0.71628
320.20000	0.24254
320.20000	0.02363
320.20000	0.00204
320.20000	0.00156
320.20000	0.00043
320.20000	0.00108
320.20000	0.00075
320.20000	-0.00053
320.20000	0.00108
320.20000	0.00236
320.20000	0.00365
320.20000	0.00494
320.20000	0.01493
320.20000	0.01718
320.20000	0.02588
320.20000	0.26267
320.20000	1.26154
320.20000	1.26412
320.20000	1.01170
320.20000	0.94244
320.20000	0.81148
320.20000	0.69002
320.20000	0.27185
320.20000	0.03925
320.20000	0.01461
320.20000	0.00510
320.20000	0.00124
320.20000	0.00027
320.20000	0.00075
320.20000	0.00027
320.20000	-0.00150
320.20000	0.00204
320.20000	0.02121
320.20000	0.02314
320.20000	0.10336
320.20000	0.47095
320.20000	0.98400
320.20000	1.04779
320.20000	1.00139
320.20000	1.14411
320.20000	1.24978
320.20000	1.28135
320.20000	1.28748
320.20000	1.37220
320.20000	1.22868
320.20000	1.35545
320.20000	1.18132
320.20000	1.27346
320.20000	1.28876
320.20000	1.22063
320.20000	1.23770
320.20000	1.14572
320.20000	1.09740
320.20000	1.05600
320.20000	1.00800
320.20000	1.21563
320.20000	1.21950
320.20000	1.25558
320.20000	1.20758
320.20000	1.24012
320.20000	1.34289
320.20000	1.27266
320.20000	1.35078
320.20000	1.20210
320.18333	0.03007
320.18333	0.00108
320.18333	0.00124
320.18333	0.00220
320.18333	0.00220
320.18333	0.00220
320.18333	0.02943
320.18333	0.12511
320.18333	0.72788
320.18333	0.66167
320.18333	0.63848
320.18333	0.66731
320.18333	0.68438
320.18333	0.84160
320.18333	1.10239
320.18333	1.28023
320.18333	1.23384
320.18333	1.29891
320.18333	1.25526
320.18333	1.26734
320.18333	1.18986
320.18333	1.22481
320.18333	1.28603
320.18333	1.20677
320.18333	1.29940
320.18333	1.34369
320.18333	1.35030
320.18333	1.29263
320.18333	1.26750
320.18333	1.28184
320.18333	1.06164
320.18333	1.08789
320.18333	1.05793
320.18333	1.07324
320.18333	1.08967
320.18333	1.05471
320.18333	1.06196
320.18333	0.84128
320.18333	0.75268
320.18333	0.53055
320.18333	0.57968
320.18333	0.63461
320.18333	0.80793
320.18333	0.99672
320.18333	1.10175
320.18333	1.07098
320.18333	1.07678
320.18333	0.95307
320.18333	1.03458
320.18333	1.08806
320.18333	1.10867
320.18333	1.14878
320.18333	1.19067
320.18333	1.23657
320.18333	0.05053
320.18333	-0.00182
320.18333	0.00027
320.18333	-0.00102
320.18333	0.00059
320.18333	-0.00005
320.18333	0.00204
320.18333	0.00285
320.18333	1.13670
320.18333	1.36383
320.18333	1.17762
320.18333	1.05874
320.18333	1.01799
320.18333	0.42859
320.18333	0.22417
320.18333	0.15072
320.18333	0.06358
320.18333	0.05826
320.18333	0.04360
320.18333	0.04666
320.18333	0.06245
320.18333	0.09724
320.18333	0.08097
320.18333	0.09160
320.18333	0.31889
320.18333	0.06374
320.18333	0.34112
320.18333	0.92697
320.18333	1.02395
320.18333	0.35207
320.18333	0.02878
320.18333	0.01815
320.18333	0.01590
320.18333	0.02008
320.18333	0.01638
320.18333	0.01654
320.18333	0.02798
320.18333	0.04618
320.18333	0.06712
320.18333	0.09676
320.18333	0.90619
320.18333	1.14121
320.18333	0.00092
320.18333	-0.00053
320.18333	0.00027
320.18333	-0.00150
320.18333	-0.00102
320.18333	-0.00166
320.18333	0.00156
320.18333	0.01863
320.18333	0.08693
320.18333	1.05616
320.18333	1.37382
320.18333	1.45661
320.18333	1.18245
320.18333	0.98206
320.18333	1.00027
320.18333	1.02105
320.18333	1.13155
320.18333	1.26106
320.18333	1.31695
320.18333	0.62849
320.18333	1.28844
320.18333	1.30681
320.18333	1.35529
320.18333	1.34611
320.18333	1.38606
320.18333	1.37011
320.18333	1.40523
320.18333	1.37736
320.18333	1.20806
320.18333	1.29650
320.18333	1.28764
320.18333	1.37816
320.18333	1.34450
320.18333	1.35191
320.18333	1.30262
320.18333	1.33838
320.18333	1.33161
320.18333	1.37269
320.18333	1.35867
320.18333	1.32726
320.18333	1.34836
320.18333	1.43148
320.18333	1.39733
320.18333	1.04102
320.18333	0.34482
320.18333	1.49447
320.18333	0.00220
320.18333	-0.00005
320.18333	-0.00037
320.18333	0.00075
320.18333	-0.00166
320.18333	-0.00166
320.18333	-0.00118
320.18333	0.00043
320.18333	-0.00118
320.18333	-0.00053
320.18333	0.00108
320.18333	-0.00134
320.18333	-0.00118
320.18333	-0.00166
320.18333	-0.00021
320.18333	-0.00021
320.18333	-0.00102
320.18333	-0.00134
320.18333	0.00059
320.18333	0.00011
320.18333	-0.00070
320.18333	0.00317
320.18333	0.00027
320.18333	-0.00037
320.18333	-0.00037
320.20000	-0.00037
320.20000	0.00011
320.28333	-0.00037
320.93333	-0.00118
321.91667	0.00059
323.21667	0.00011
324.40000	0.00124
325.43333	-0.00021
326.06667	-0.00102
326.40000	-0.00005
326.66667	-0.00037
326.88333	-0.00053
327.23333	0.00108
327.85000	-0.00150
328.66667	-0.00166
329.38333	-0.00166
329.80000	0.00011
329.88333	-0.00086
329.88333	-0.00150
329.88333	-0.00086
329.88333	-0.00102
329.88333	-0.00037
329.88333	-0.00118
329.86667	-0.00182
329.86667	-0.00037
329.86667	-0.00102
329.86667	-0.00005
329.86667	0.00027
329.86667	-0.00102
329.86667	-0.00021
329.86667	-0.00102
329.86667	-0.00247
329.86667	-0.00166
329.86667	-0.00134
329.86667	-0.00166
329.86667	0.00269
329.86667	-0.00005
329.86667	0.00462
329.86667	0.00494
329.86667	0.00704
329.86667	0.02830
329.86667	0.03603
329.86667	0.04715
329.86667	0.06164
329.86667	0.18100
329.86667	0.12495
329.86667	0.08806
329.86667	0.09917
329.86667	0.09499
329.86667	0.10240
329.86667	0.12463
329.86667	0.13687
329.86667	0.39250
329.86667	1.32614
329.86667	1.76267
329.86667	2.33419
329.86667	2.16554
329.86667	0.25607
329.86667	0.10288
329.86667	0.02959
329.86667	0.01896
329.86667	0.01509
329.86667	0.00623
329.86667	0.01042
329.86667	0.00655
329.86667	0.01638
329.86667	0.01445
329.86667	0.01396
329.86667	0.02169
329.86667	0.02427
329.86667	0.04199
329.86667	0.25494
329.86667	1.09192
329.86667	2.18760
329.86667	2.22916
329.86667	2.26718
329.86667	2.31889
329.86667	2.26106
329.86667	2.31277
329.86667	2.20226
329.86667	2.12768
329.86667	2.07984
329.86667	2.09031
329.86667	1.63831
329.86667	1.51460
329.86667	1.35078
329.86667	1.39621
329.86667	0.88815
329.86667	0.89073
329.86667	0.88139
329.86667	0.85143
329.86667	0.18181
329.86667	0.08500
329.86667	0.11480
329.86667	0.11335
329.86667	0.11061
329.86667	0.09209
329.86667	0.07952
329.86667	0.10755
329.86667	0.18181
329.86667	1.20871
329.86667	1.89427
329.86667	1.85400
329.86667	1.04972
329.86667	0.35932
329.86667	0.10546
329.86667	0.06857
329.86667	0.05327
329.86667	0.01783
329.86667	0.01541
329.86667	0.01477
329.86667	0.01316
329.86667	0.01477
329.86667	0.08355
329.86667	0.60529
329.86667	0.71547
329.86667	0.79118
329.86667	2.31438
329.86667	2.11222
329.86667	1.74769
329.86667	1.39911
329.86667	1.36753
329.86667	1.39717
329.86667	1.39782
329.86667	1.38686
329.86667	1.37704
329.86667	1.48174
329.86667	2.01460
329.86667	2.23963
329.86667	2.07275
329.86667	1.89669
329.86667	1.37027
329.86667	1.36141
329.86667	1.13010
329.86667	0.99994
329.86667	0.80375
329.86667	0.43052
329.86667	0.17843
329.86667	0.15588
329.86667	0.06873
329.86667	0.04521
329.86667	0.01992
329.86667	0.01573
329.86667	0.01686
329.86667	0.00945
329.86667	0.01412
329.86667	0.01509
329.86667	0.01702
329.86667	2.27862
329.86667	2.21322
329.86667	2.24704
329.86667	2.26186
329.86667	2.22449
329.86667	2.21531
329.86667	2.13123
329.86667	2.11399
329.86667	1.68551
329.86667	1.55584
329.86667	1.05391
329.86667	0.27057
329.86667	0.18213
329.86667	0.16876
329.86667	0.20178
329.86667	0.41570
329.86667	1.38880
329.86667	1.84273
329.86667	2.19501
329.86667	2.22208
329.86667	1.18648
329.86667	0.59273
329.86667	0.45162
329.86667	0.28587
